station_id,station_name,obs_time,temp,rh,pressure,wind,wind_dir,rain,risk
CAG070,西濱S173K,2026-06-15T18:00:00+08:00,25.8,90.0,1006.5,4.7,160.0,12.5,0
CAG080,西濱S189K,2026-06-15T18:00:00+08:00,25.6,90.0,1005.0,5.9,170.0,22.0,0
CAG090,西濱N210K,2026-06-15T18:00:00+08:00,25.0,92.0,1004.9,6.0,190.0,25.0,0
CAG100,王功漁港,2026-06-15T18:00:00+08:00,,,1008.0,6.2,170.0,9.5,0
CAH010,國三N223K,2026-06-15T18:00:00+08:00,25.7,88.0,996.7,2.2,170.0,11.0,0
CAH020,國三S217K,2026-06-15T18:00:00+08:00,25.8,90.0,998.2,2.5,180.0,11.5,0
CAHA00,消防署訓練中心,2026-06-15T18:00:00+08:00,25.1,95.0,989.5,0.2,0.0,16.0,0
CAJ010,國三N252K,2026-06-15T18:00:00+08:00,24.8,97.0,994.5,0.6,150.0,18.0,0
CAJ020,國一N234K,2026-06-15T18:00:00+08:00,25.0,91.0,1003.4,6.0,180.0,19.5,0
CAJ030,西濱N222K,2026-06-15T18:00:00+08:00,,,,,,,0
CAJ040,西濱S241K,2026-06-15T18:00:00+08:00,24.6,96.0,1006.3,5.5,160.0,25.0,0
CAJ050,海口故事園區,2026-06-15T18:00:00+08:00,,,,,,,0
CAL010,國一N250K,2026-06-15T18:00:00+08:00,24.8,98.0,1004.1,5.8,170.0,26.0,0
CAL020,國一S262K,2026-06-15T18:00:00+08:00,24.5,100.0,1004.6,3.9,140.0,54.0,50
CAL030,國一N268K,2026-06-15T18:00:00+08:00,24.5,100.0,1004.9,4.0,130.0,52.0,50
CAL040,國一N273K,2026-06-15T18:00:00+08:00,24.3,100.0,1005.0,2.4,140.0,52.0,50
CAL050,國三N279K,2026-06-15T18:00:00+08:00,23.8,97.0,996.5,3.1,180.0,45.0,50
CAL070,國三N295K,2026-06-15T18:00:00+08:00,24.0,99.0,998.6,2.5,130.0,58.0,50
CAL080,國三N303K,2026-06-15T18:00:00+08:00,24.2,98.0,1004.1,2.9,130.0,56.5,50
CAL090,西濱S257K,2026-06-15T18:00:00+08:00,24.6,97.0,1008.0,2.7,150.0,53.0,50
CAL100,西濱S267K,2026-06-15T18:00:00+08:00,24.8,96.0,1008.0,4.6,140.0,52.0,50
CAL110,布袋國中,2026-06-15T18:00:00+08:00,24.6,97.0,1008.2,3.3,110.0,46.5,50
CAM900,國三S290K,2026-06-15T18:00:00+08:00,23.8,100.0,1002.2,1.0,100.0,45.0,50
CAN010,國一N288K,2026-06-15T18:00:00+08:00,24.3,100.0,1006.2,3.2,160.0,53.0,50
CAN020,國一S306K,2026-06-15T18:00:00+08:00,24.3,92.0,1007.6,3.7,100.0,91.0,50
CAN040,國一N323K,2026-06-15T18:00:00+08:00,24.3,100.0,1006.4,2.9,110.0,106.0,50
CAN060,國三S311K,2026-06-15T18:00:00+08:00,24.3,90.0,1002.0,3.1,140.0,60.5,50
CAN070,國三S329K,2026-06-15T18:00:00+08:00,24.3,100.0,1002.9,3.5,120.0,67.5,50
CAN080,國三N336K,2026-06-15T18:00:00+08:00,24.0,100.0,1004.2,2.2,130.0,70.5,50
CAN090,國三S342K,2026-06-15T18:00:00+08:00,24.2,96.0,1004.9,3.7,100.0,80.5,50
CAN100,國三S366K,2026-06-15T18:00:00+08:00,23.5,99.0,1003.2,1.6,90.0,106.0,50
CAN110,西濱S280K,2026-06-15T18:00:00+08:00,24.8,97.0,1008.1,3.6,130.0,68.0,50
CAN120,西濱N304K,2026-06-15T18:00:00+08:00,24.7,99.0,1006.5,3.7,130.0,98.5,50
CAN130,水試所海水繁養殖中心,2026-06-15T18:00:00+08:00,24.6,99.0,1008.8,3.7,130.0,95.0,50
CAN140,六官養殖協會,2026-06-15T18:00:00+08:00,,,1008.2,2.6,110.0,80.5,50
CAN150,國一N315K,2026-06-15T18:00:00+08:00,24.5,100.0,1007.2,2.6,110.0,98.5,50
CAP010,國一S342K,2026-06-15T18:00:00+08:00,23.7,100.0,1005.6,0.6,20.0,123.0,50
CAP020,國一S346K,2026-06-15T18:00:00+08:00,23.8,99.0,1007.0,1.2,350.0,137.5,50
CAP030,國一N351K,2026-06-15T18:00:00+08:00,,,,,,,0
CAP040,國一N361K,2026-06-15T18:00:00+08:00,24.3,100.0,1007.1,1.5,320.0,97.5,50
CAP060,國三S385K,2026-06-15T18:00:00+08:00,24.3,97.0,998.9,0.9,300.0,93.5,50
CAP070,高雄燈塔,2026-06-15T18:00:00+08:00,24.2,98.0,1005.9,0.8,90.0,82.5,50
CAQ010,國三N425K,2026-06-15T18:00:00+08:00,25.3,98.0,1004.9,3.2,10.0,57.5,50
CAQ020,國三S415K,2026-06-15T18:00:00+08:00,24.8,97.0,1005.4,3.9,330.0,79.5,50
CAQ030,崎峰國小,2026-06-15T18:00:00+08:00,,,1008.2,2.6,10.0,33.0,0
CAUB30,國五S031K,2026-06-15T18:00:00+08:00,26.7,93.0,1006.1,0.8,250.0,0.0,0
CAUB40,國五S041K,2026-06-15T18:00:00+08:00,26.5,91.0,1004.0,0.6,220.0,0.0,0
CAUB50,國五S047K,2026-06-15T18:00:00+08:00,26.3,95.0,1004.1,0.6,150.0,1.0,0
CAV270,國一S336K,2026-06-15T18:00:00+08:00,23.8,100.0,1006.4,0.9,70.0,126.0,50
CAV280,國三S378K,2026-06-15T18:00:00+08:00,23.5,100.0,994.7,1.0,340.0,125.5,50
CAW010,東引,2026-06-15T18:00:00+08:00,23.8,98.0,1000.5,3.9,10.0,17.0,0
E2H360,蓮華池,2026-06-15T18:00:00+08:00,21.5,98.0,936.9,,,16.0,0
E2HA20,畢祿溪站,2026-06-15T18:00:00+08:00,13.8,99.0,786.9,0.0,0.0,28.5,0
E2K600,四湖植物園,2026-06-15T18:00:00+08:00,24.7,100.0,1008.3,0.5,130.0,32.0,0
E2P980,六龜林試,2026-06-15T18:00:00+08:00,22.8,99.0,980.6,0.6,60.0,65.5,50
E2P990,扇平林試,2026-06-15T18:00:00+08:00,,,,,,,0
E2S960,太麻里(2),2026-06-15T18:00:00+08:00,27.0,81.0,1004.4,2.3,260.0,4.5,0
E2S980,太麻里(1),2026-06-15T18:00:00+08:00,26.8,77.0,996.2,1.4,260.0,8.0,0
G2F820,農業試驗所,2026-06-15T18:00:00+08:00,,,,,,,0
G2L020,農試嘉義分所,2026-06-15T18:00:00+08:00,23.6,97.0,1000.9,3.0,130.0,43.5,50
G2M350,農試溪口農場,2026-06-15T18:00:00+08:00,24.7,95.0,1007.1,3.7,170.0,29.0,0
G2P820,農試鳳山分所,2026-06-15T18:00:00+08:00,24.0,99.0,1006.5,2.5,10.0,78.0,50
K2E360,苗栗農改,2026-06-15T18:00:00+08:00,25.9,74.0,994.1,3.8,210.0,6.0,0
K2E710,苗改生物防治研究中心,2026-06-15T18:00:00+08:00,22.9,94.0,975.7,1.7,160.0,,0
K2F750,種苗繁殖,2026-06-15T18:00:00+08:00,24.5,76.0,956.9,3.5,160.0,22.0,0
U2H480,臺大溪頭,2026-06-15T18:00:00+08:00,18.7,98.0,883.3,1.2,160.0,31.5,0
U2HA30,臺大和社,2026-06-15T18:00:00+08:00,21.1,99.0,924.1,0.0,0.0,23.5,0
U2HA40,臺大內茅埔,2026-06-15T18:00:00+08:00,22.2,99.0,953.1,0.3,160.0,18.0,0
U2HA50,臺大竹山,2026-06-15T18:00:00+08:00,,,,,,,0
V2K610,大庄合作社,2026-06-15T18:00:00+08:00,25.1,93.0,1007.0,1.7,170.0,20.0,0
V2K620,麥寮合作社,2026-06-15T18:00:00+08:00,24.8,96.0,,4.2,170.0,19.5,0
